Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount,Customer_ID,Region
T027865,02.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-031,Bago
T028020,04.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-031,Bago
T028021,04.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-031,Bago
T028106,05.06.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-031,Bago
T028107,05.06.2025,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-031,Bago
T028181,06.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-031,Bago
T028250,07.06.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-031,Bago
T028251,07.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-031,Bago
T028252,07.06.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-031,Bago
T028253,07.06.2025,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-031,Bago
T028481,10.06.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-031,Bago
T028482,10.06.2025,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-031,Bago
T028562,11.06.2025,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-031,Bago
T028629,12.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-031,Bago
T028630,12.06.2025,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-031,Bago
T028708,13.06.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-031,Bago
T028795,14.06.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-031,Bago
T028868,15.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-031,Bago
T028869,15.06.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-031,Bago
T028870,15.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-031,Bago
T029084,18.06.2025,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-031,Bago
T029085,18.06.2025,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-031,Bago
T029086,18.06.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-031,Bago
T029165,19.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-031,Bago
T029166,19.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-031,Bago
T029235,20.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-031,Bago
T029236,20.06.2025,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-031,Bago
T029237,20.06.2025,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-031,Bago
T029434,23.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-031,Bago
T029573,25.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-031,Bago
T029574,25.06.2025,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-031,Bago
T029636,26.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-031,Bago
T029637,26.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-031,Bago
T029723,27.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-031,Bago
T029724,27.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-031,Bago
T029725,27.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-031,Bago
T029799,28.06.2025,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-031,Bago
T029800,28.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-031,Bago
T029861,29.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-031,Bago
T029862,29.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-031,Bago
T029863,29.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-031,Bago
T029947,30.06.2025,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-031,Bago
T029948,30.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-031,Bago
T029949,30.06.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-031,Bago
T029950,30.06.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-031,Bago
T000059,01.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-032,Taunggyi
T000060,01.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-032,Taunggyi
T000061,01.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-032,Taunggyi
T000362,02.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-032,Taunggyi
T000363,02.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-032,Taunggyi
T000364,02.01.2025,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-032,Taunggyi
T000365,02.01.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-032,Taunggyi
T000664,03.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-032,Taunggyi
T000665,03.01.2025,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-032,Taunggyi
T000666,03.01.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-032,Taunggyi
T000976,04.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-032,Taunggyi
T000977,04.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi
T000978,04.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-032,Taunggyi
T000979,04.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-032,Taunggyi
T001259,05.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-032,Taunggyi
T001260,05.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-032,Taunggyi
T001581,06.01.2025,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-032,Taunggyi
T001582,06.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-032,Taunggyi
T001916,07.01.2025,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-032,Taunggyi
T001917,07.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,750000,5250000,Customer-032,Taunggyi
T001918,07.01.2025,PROD-003,27-inch 4K Monitor,Electronics,7,1200000,8400000,Customer-032,Taunggyi
T001919,07.01.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-032,Taunggyi
T001920,07.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-032,Taunggyi
T002209,08.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-032,Taunggyi
T002210,08.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-032,Taunggyi
T002478,09.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-032,Taunggyi
T002479,09.01.2025,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-032,Taunggyi
T002480,09.01.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-032,Taunggyi
T002770,10.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-032,Taunggyi
T002771,10.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-032,Taunggyi
T002772,10.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-032,Taunggyi
T003075,11.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-032,Taunggyi
T003076,11.01.2025,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-032,Taunggyi
T003077,11.01.2025,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-032,Taunggyi
T003078,11.01.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-032,Taunggyi
T003079,11.01.2025,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-032,Taunggyi
T003080,11.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-032,Taunggyi
T003081,11.01.2025,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-032,Taunggyi
T003082,11.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-032,Taunggyi
T003393,12.01.2025,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-032,Taunggyi
T003394,12.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-032,Taunggyi
T003395,12.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-032,Taunggyi
T003681,13.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-032,Taunggyi
T003976,14.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-032,Taunggyi
T003977,14.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-032,Taunggyi
T004596,16.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-032,Taunggyi
T004597,16.01.2025,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-032,Taunggyi
T004903,17.01.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-032,Taunggyi
T004904,17.01.2025,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-032,Taunggyi
T004905,17.01.2025,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-032,Taunggyi
T005245,18.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-032,Taunggyi
T005246,18.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-032,Taunggyi
T005537,19.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-032,Taunggyi
T005538,19.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-032,Taunggyi
T005539,19.01.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-032,Taunggyi
T005540,19.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-032,Taunggyi
T005840,20.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-032,Taunggyi
T005841,20.01.2025,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-032,Taunggyi
T005842,20.01.2025,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-032,Taunggyi
T006160,21.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-032,Taunggyi
T006161,21.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-032,Taunggyi
T006162,21.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-032,Taunggyi
T006163,21.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-032,Taunggyi
T006472,22.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-032,Taunggyi
T006473,22.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-032,Taunggyi
T006785,23.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-032,Taunggyi
T007108,24.01.2025,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-032,Taunggyi
T007109,24.01.2025,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-032,Taunggyi
T007110,24.01.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-032,Taunggyi
T007415,25.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,380000,1140000,Customer-032,Taunggyi
T007416,25.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi
T007417,25.01.2025,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-032,Taunggyi
T007418,25.01.2025,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-032,Taunggyi
T007744,26.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-032,Taunggyi
T007745,26.01.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-032,Taunggyi
T008064,27.01.2025,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-032,Taunggyi
T008065,27.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-032,Taunggyi
T008066,27.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-032,Taunggyi
T008350,28.01.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-032,Taunggyi
T008351,28.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-032,Taunggyi
T008352,28.01.2025,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-032,Taunggyi
T008353,28.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-032,Taunggyi
T008354,28.01.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-032,Taunggyi
T008645,29.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-032,Taunggyi
T008646,29.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-032,Taunggyi
T008647,29.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-032,Taunggyi
T008648,29.01.2025,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-032,Taunggyi
T008649,29.01.2025,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-032,Taunggyi
T008926,30.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi
T008927,30.01.2025,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-032,Taunggyi
T008928,30.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi
T008929,30.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-032,Taunggyi
T009238,31.01.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-032,Taunggyi
T009239,31.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-032,Taunggyi
T009240,31.01.2025,PROD-010,Webcam 1080p HD,Electronics,1,180000,180000,Customer-032,Taunggyi
T009241,31.01.2025,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-032,Taunggyi
T009242,31.01.2025,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-032,Taunggyi
T009243,31.01.2025,PROD-003,27-inch 4K Monitor,Electronics,6,1200000,7200000,Customer-032,Taunggyi
T009244,31.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-032,Taunggyi
T009245,31.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-032,Taunggyi
T009559,01.02.2025,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-032,Taunggyi
T009560,01.02.2025,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-032,Taunggyi
T009561,01.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-032,Taunggyi
T009562,01.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-032,Taunggyi
T009563,01.02.2025,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-032,Taunggyi
T009564,01.02.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-032,Taunggyi
T009868,02.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-032,Taunggyi
T009869,02.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-032,Taunggyi
T009870,02.02.2025,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-032,Taunggyi
T009871,02.02.2025,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-032,Taunggyi
T010181,03.02.2025,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-032,Taunggyi
T010182,03.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-032,Taunggyi
T010183,03.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-032,Taunggyi
T010184,03.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-032,Taunggyi
T010497,04.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-032,Taunggyi
T011120,06.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-032,Taunggyi
T011410,07.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-032,Taunggyi
T011411,07.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi
T011699,08.02.2025,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-032,Taunggyi
T012004,09.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-032,Taunggyi
T012005,09.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-032,Taunggyi
T012006,09.02.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-032,Taunggyi
T012007,09.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-032,Taunggyi
T012333,10.02.2025,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-032,Taunggyi
T012334,10.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-032,Taunggyi
T012619,11.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi
T012934,12.02.2025,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-032,Taunggyi
T012935,12.02.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-032,Taunggyi
T012936,12.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,70000,70000,Customer-032,Taunggyi
T012937,12.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-032,Taunggyi
T012938,12.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-032,Taunggyi
T012939,12.02.2025,PROD-004,Standing Desk Converter,Furniture,3,500000,1500000,Customer-032,Taunggyi
T013229,13.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-032,Taunggyi
T013540,14.02.2025,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-032,Taunggyi
T013541,14.02.2025,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-032,Taunggyi
T013542,14.02.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-032,Taunggyi
T013543,14.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-032,Taunggyi
T013837,15.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi
T013838,15.02.2025,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-032,Taunggyi
T013839,15.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-032,Taunggyi
T013840,15.02.2025,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-032,Taunggyi
T014126,16.02.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-032,Taunggyi
T014127,16.02.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-032,Taunggyi
T014430,17.02.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-032,Taunggyi
T014431,17.02.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-032,Taunggyi
T014432,17.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-032,Taunggyi
T014701,18.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-032,Taunggyi
T014702,18.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-032,Taunggyi
